Hugo_Symbol	Entrez_Gene_Id	TCGA-38-4628-11	TCGA-38-4629-11	TCGA-38-4630-11	TCGA-44-3918-11	TCGA-44-3919-11	TCGA-44-4112-11	TCGA-49-4486-11	TCGA-49-4494-11	TCGA-49-4501-11	TCGA-49-4505-11	TCGA-49-4506-11	TCGA-49-4507-11	TCGA-49-4510-11	TCGA-55-1592-11	TCGA-55-1594-11	TCGA-55-1595-11	TCGA-55-1596-11	TCGA-73-4659-11	TCGA-73-4662-11	TCGA-73-4666-11	TCGA-73-4668-11	TCGA-73-4670-11	TCGA-73-4675-11	TCGA-73-4677-11
CAMKK1	84254	0.494288071	0.410604392	0.418807633	0.414704916	0.466348697	0.47043277	0.379315387	0.478141852	0.432072042	0.456463349	0.416241275	0.423625927	0.442053559	0.435912686	0.438969391	0.430201477	0.405875871	0.455676596	0.41786154	0.384358518	0.398322526	0.407685617	0.325061355	0.470158879
STK38	11329	0.892893982	0.898814332	0.873892407	0.918231678	0.897970311	0.893019524	0.888581524	0.906810472	0.905779798	0.824092433	0.824558584	0.903868907	0.868282942	0.924843232	0.89224924	0.870802038	0.929753502	0.903153388	0.894124545	0.902172942	0.885099989	0.892673433	0.90699713	0.894586506
SBSN	374897	0.817109163	0.792585608	0.783935242	0.743027811	0.755219479	0.769223127	0.754189029	0.798532915	0.770961353	0.723358867	0.699003423	0.837993566	0.702130775	0.735669454	0.719451276	0.691300452	0.663384409	0.759366624	0.781112478	0.751499481	0.728074844	0.724882823	0.674482359	0.766025604
AMY2B	280	0.936687503	0.935098353	0.933096455	0.934066488	0.945383557	0.943340269	0.917936105	0.940143402	0.938660657	0.92146848	0.897717179	0.92127494	0.924255904	0.95502554	0.936593999	0.952517369	0.950056564	0.927108944	0.951297774	0.910957939	0.916370309	0.93984912	0.93631979	0.951746687
FDXR	2232	0.016499243	0.017301021	0.018143381	0.019762365	0.015664386	0.018216468	0.014765516	0.014509004	0.019946787	0.01582869	0.020062775	0.016244954	0.015377498	0.020088302	0.019860142	0.01690085	0.022779888	0.017366003	0.014018013	0.015835821	0.017677356	0.017349234	0.015436353	0.013783787
CCL15	6359	0.892464838	0.86983845	0.872107962	0.892801635	0.871680743	0.882429028	0.889837953	0.872956515	0.904244124	0.873697934	0.858113488	0.854609121	0.854693854	0.851632653	0.824828299	0.766695261	0.843033886	0.883379681	0.890701707	0.878407255	0.893319157	0.903047404	0.892040412	0.90095934
ZNF467	168544	0.112832879	0.153559262	0.129281665	0.111366496	0.182780714	0.209496771	0.159847647	0.109657149	0.079045624	0.123673477	0.096724286	0.173671023	0.077813024	0.150759384	0.067205471	0.067621606	0.099203904	0.114441402	0.06809861	0.088998681	0.13798101	0.083974146	0.091543064	0.119507847
ZFAND5	7763	0.016683206	0.032455304	0.03543701	0.015118878	0.023922042	0.019106664	0.016667182	0.020588003	0.036917168	0.022280671	0.033684521	0.036637359	0.021762789	0.017137927	0.020074519	0.018973401	0.025615608	0.026425294	0.029269569	0.024769609	0.034324124	0.022196106	0.021316713	0.023380178
SLC26A8	116369	0.71134836	0.737697691	0.669870532	0.670721771	0.677429511	0.711312858	0.742614529	0.731137478	0.738241356	0.70267909	0.676184481	0.759762529	0.628805577	0.635979455	0.574293293	0.636959108	0.647159507	0.67192651	0.760498111	0.706355029	0.707911781	0.681727938	0.691703539	0.68873303
CYB5R4	51167	0.077327938	0.078909815	0.094437198	0.117883579	0.098015847	0.104749595	0.074241957	0.069974448	0.070891842	0.079719653	0.078240929	0.076165864	0.083048609	0.063183551	0.076538412	0.064103939	0.064821885	0.085663492	0.069382318	0.076333862	0.076496552	0.091937194	0.084349932	0.091456724
SMPD2	6610	0.009005691	0.011498932	0.010600944	0.010775667	0.024181108	0.012650529	0.008721433	0.007757781	0.009717841	0.009100985	0.010410568	0.007255975	0.008450393	0.009108349	0.009585131	0.009540901	0.010274633	0.006820256	0.008050765	0.010586907	0.009030717	0.012323854	0.007229684	0.007259112
IGFBP6	3489	0.482846756	0.5028179	0.466523594	0.638539729	0.509444155	0.497269601	0.558589543	0.490424813	0.541264191	0.536785457	0.500913789	0.501192525	0.548804153	0.495224462	0.541192011	0.547850344	0.556822776	0.490875723	0.488120825	0.611141093	0.50597604	0.505908396	0.63478211	0.478112678
S100A16	140576	0.702338216	0.772309717	0.712246772	0.610535171	0.720341919	0.73913542	0.665796575	0.703022667	0.683203242	0.606971587	0.582319204	0.691483695	0.566894534	0.611596567	0.563080608	0.548995053	0.565070226	0.636775879	0.769595424	0.638776683	0.655436379	0.677669271	0.50478143	0.710991567
PTPLA	9200	0.027167755	0.021921585	0.026642438	0.022201399	0.02387074	0.021178802	0.01996846	0.019508048	0.025110697	0.023275813	0.01906354	0.03444449	0.020776813	0.017812376	0.017811068	0.019311533	0.014738795	0.022792096	0.015131886	0.024598936	0.027438366	0.03029898	0.019451229	0.022186622
SLPI	6590	0.310132363	0.376129412	0.279577577	0.245555806	0.315003381	0.378717909	0.264901176	0.269419714	0.20716287	0.292219312	0.277588695	0.268308446	0.219281176	0.303159856	0.237049011	0.28266782	0.224814108	0.215848488	0.220272408	0.217397843	0.212695812	0.217761206	0.221209737	0.232669708
TMEM203	94107	0.011380964	0.011565651	0.01066426	0.011070212	0.014618129	0.01390161	0.008684303	0.008862416	0.009837725	0.01120793	0.012681269	0.008639537	0.009636183	0.014144589	0.014342761	0.011292443	0.013539701	0.010278622	0.010773783	0.011386391	0.010143497	0.011350227	0.009097725	0.017304345
KIF14	9928	0.114933685	0.127874367	0.12416613	0.151779994	0.179269991	0.127525878	0.165839522	0.135784677	0.113237403	0.130249198	0.116904355	0.113028087	0.151619761	0.11830895	0.120503236	0.112755198	0.130456152	0.152209457	0.122453132	0.111791272	0.132603811	0.129637809	0.138601461	0.12693781
ARHGDIA	396	0.03396016	0.025317591	0.035312755	0.038570197	0.051510556	0.037097314	0.037198458	0.028460988	0.042397834	0.039567078	0.035494159	0.019437193	0.034630556	0.032965384	0.038523103	0.044223389	0.03308433	0.041980235	0.022368342	0.03533308	0.023303234	0.030421659	0.023985355	0.040517584
ATP5I	521	0.183550023	0.184550366	0.198602399	0.180189027	0.205119089	0.186932971	0.184383103	0.216026969	0.219342017	0.15661079	0.145088526	0.157227948	0.109605984	0.156199768	0.173674652	0.226768876	0.15752424	0.175609057	0.171212741	0.192353324	0.190008937	0.164137888	0.104437244	0.17015253
TSFM	10102	0.039673876	0.028848077	0.026574332	0.032533762	0.031407625	0.032367123	0.028241015	0.026713102	0.034132824	0.027929497	0.029482519	0.03037627	0.02795473	0.024662549	0.022288896	0.027891735	0.029954357	0.033856996	0.026199772	0.027932888	0.030914989	0.032312421	0.033944356	0.023940904
FKBP8	23770	0.019851918	0.025728236	0.029162824	0.020542991	0.020693892	0.018862849	0.028855077	0.020629221	0.021647395	0.021097127	0.030190933	0.024160024	0.020430748	0.020790664	0.025259452	0.021143152	0.024417285	0.022281344	0.017484223	0.02479537	0.02393143	0.019221577	0.017587184	0.020024936
LY75	4065	0.176079236	0.074377553	0.231237151	0.348567685	0.229077623	0.307276264	0.178023198	0.310651666	0.082504835	0.313898351	0.125619381	0.150633095	0.395246634	0.257251203	0.165228573	0.287586384	0.277633692	0.340367624	0.188232225	0.16182177	0.387988516	0.211689475	0.163043791	0.127910013
DAGLB	221955	0.011654705	0.014827838	0.013063059	0.012607266	0.015067393	0.011775707	0.015148094	0.012349202	0.013271895	0.011355396	0.016117274	0.013073464	0.01097862	0.010233744	0.010891665	0.012542237	0.011441982	0.012215982	0.011646568	0.012999363	0.013631385	0.01183008	0.010236336	0.012801792
PMF1	11243	0.818711418	0.81826612	0.811412575	0.798379208	0.806252486	0.800194244	0.834711024	0.851074764	0.7967533	0.839584402	0.764739013	0.843067515	0.820364561	0.764372715	0.758282649	0.774063042	0.762365799	0.810994367	0.858905989	0.831099681	0.757634895	0.832632447	0.791310442	0.865011023
PIGQ	9091	0.058333946	0.022257141	0.01874802	0.023951716	0.048212161	0.019463931	0.020088781	0.019195033	0.020030755	0.017239851	0.027682204	0.019208687	0.015319419	0.017136206	0.020832246	0.024764041	0.018902475	0.022622744	0.018538519	0.025848133	0.024789685	0.01915894	0.020322199	0.019748572
PCDHAC2	56134	0.398013407	0.491448195	0.4172744	0.472861233	0.484689805	0.43471358	0.363478567	0.422632901	0.413134456	0.312211663	0.374584716	0.422658135	0.365506923	0.381776446	0.319632697	0.355099866	0.43127643	0.374095326	0.324479548	0.40924199	0.428473574	0.411743148	0.349946459	0.376064416
EPHX2	2053	0.048066051	0.059562975	0.054021495	0.04830247	0.072108249	0.095806947	0.056948297	0.0586413	0.042396185	0.045279527	0.036912372	0.043754833	0.037384451	0.058742071	0.024645975	0.040076478	0.032593952	0.039047664	0.034652778	0.031926071	0.075209798	0.047671365	0.027847368	0.065214291
SMU1	55234	0.043230113	0.065688565	0.060948802	0.039925788	0.043563986	0.044122745	0.054163229	0.034452836	0.034435115	0.041415594	0.058070574	0.052513035	0.027792759	0.042289991	0.048137081	0.043175723	0.063178593	0.036938277	0.03251713	0.049622792	0.041104736	0.038291321	0.027927545	0.039881525
ZNF696	79943	0.12761848	0.109633597	0.11681304	0.14108201	0.145898679	0.189125717	0.122169784	0.117112135	0.048958391	0.119109151	0.065127973	0.178963662	0.134502257	0.127478161	0.077599734	0.100743311	0.064513923	0.14478988	0.106543524	0.131691195	0.074595723	0.098153069	0.094436868	0.133455676
TCTEX1D1	200132	0.022795174	0.028646367	0.032733394	0.02507021	0.027195826	0.049626995	0.028705373	0.018928311	0.026101741	0.031542475	0.025645611	0.018895505	0.027016256	0.030862272	0.028697815	0.031598407	0.036053745	0.021841547	0.020744083	0.025527083	0.062583355	0.029796122	0.028236111	0.0221229
HES6	55502	0.239333662	0.328169554	0.301362641	0.349357939	0.336416336	0.506962582	0.341431273	0.370241458	0.304451893	0.30541828	0.147819097	0.251298416	0.314517088	0.257196263	0.285648601	0.331279952	0.285978354	0.179976931	0.333756457	0.294748057	0.296906059	0.288118308	0.235809017	0.329007329
ZNF131	7690	0.881531375	0.865377966	0.920231665	0.924035879	0.900140953	0.859264309	0.925256669	0.922124202	0.930692492	0.897003908	0.915809839	0.902641952	0.904678319	0.867668269	0.873114026	0.88907099	0.899335479	0.938354763	0.88830795	0.853355971	0.882772617	0.916769014	0.875484267	0.878204705
FOXJ1	2302	0.278951994	0.218701249	0.191155727	0.221297899	0.177505595	0.265186088	0.252409713	0.161200536	0.245938424	0.171643043	0.170620653	0.240443144	0.180432208	0.183168635	0.14966443	0.237322602	0.155724515	0.176655288	0.20827546	0.211709135	0.242388586	0.182248563	0.164238098	0.178661065
GRB10	2887	0.017578283	0.031100759	0.021334115	0.018578325	0.023344966	0.028549794	0.022242884	0.019733677	0.015552179	0.022352229	0.022974919	0.027748848	0.012571842	0.021285727	0.027299466	0.028672527	0.02497355	0.018186862	0.015444142	0.019910544	0.024962187	0.016613562	0.015723928	0.016852295
CAPSL	133690	0.330013485	0.486225129	0.3848664	0.290628241	0.423412745	0.331384356	0.263423619	0.325225946	0.29424924	0.284557549	0.20245976	0.312638671	0.254781836	0.274739138	0.186308919	0.237301125	0.240512662	0.287349467	0.265489094	0.396762158	0.372059201	0.226164759	0.378790927	0.383235949
ZNF623	9831	0.967664379	0.94144121	0.953047391	0.945305164	0.945184229	0.962367318	0.96052691	0.949610563	0.957678855	0.961910276	0.955747754	0.958558651	0.961771633	0.953937024	0.942615043	0.960813664	0.953551493	0.954988178	0.947522598	0.962824396	0.950945489	0.953120179	0.953238639	0.957660233
RANBP3L	202151	0.057500891	0.078164249	0.067389384	0.099281475	0.083925103	0.072442251	0.097536842	0.07429884	0.070542569	0.07448766	0.084430131	0.085286438	0.074090968	0.054737693	0.109565591	0.070449564	0.053558365	0.084794315	0.071413669	0.079197724	0.08564242	0.072953101	0.094121651	0.09670058
BTD	686	0.867160416	0.821772572	0.863780045	0.78298261	0.885336811	0.838736163	0.836319212	0.858560025	0.834266517	0.879765937	0.861227339	0.824428586	0.809569822	0.820449968	0.817748926	0.807627152	0.755786031	0.806382717	0.880566527	0.754527942	0.717030312	0.816210669	0.70871904	0.811488707
SNRPD2	6633	0.098337844	0.181938244	0.180496115	0.099825772	0.099690808	0.099960136	0.083989303	0.125784047	0.122491453	0.144046898	0.115661865	0.187033822	0.150024237	0.098903572	0.111084431	0.128102668	0.11684585	0.136554763	0.197238692	0.138845041	0.121213679	0.117818044	0.09143392	0.139875686
EAPP	55837	0.718933033	0.694722452	0.727655853	0.755791331	0.702823382	0.729572839	0.78685604	0.759656877	0.742932525	0.783604543	0.768084558	0.695604812	0.773792472	0.677032987	0.724517579	0.687702795	0.728403366	0.674309975	0.764481923	0.757134837	0.772003585	0.725614928	0.732310192	0.758663143
CPA3	1359	0.413738467	0.364079655	0.386719974	0.409308679	0.451390629	0.408528682	0.459387171	0.374877185	0.424587726	0.490598837	0.497225158	0.391787967	0.49902573	0.406377037	0.488390306	0.425568358	0.474540052	0.438984379	0.315498596	0.438003082	0.389871449	0.423197182	0.423491124	0.417616178
SLC25A21	89874	0.031011737	0.057406126	0.046365588	0.090729125	0.073306425	0.116369845	0.063958485	0.04075597	0.049338813	0.041274546	0.043129362	0.04318819	0.035640395	0.088041677	0.034718086	0.04530791	0.046277983	0.053166694	0.040310003	0.028065384	0.040274518	0.039511646	0.023265903	0.05370291
EGR3	1960	0.037001794	0.046916782	0.044394637	0.036658341	0.033459322	0.029350214	0.031769004	0.03289774	0.036865345	0.03441583	0.047203009	0.046635542	0.038058782	0.025324825	0.038975359	0.025801087	0.04715072	0.032014557	0.031831873	0.052440979	0.037578951	0.029774557	0.030466513	0.040834044
MOGS	7841	0.018625044	0.015658238	0.018182528	0.020558314	0.017335713	0.018912891	0.016855345	0.020566331	0.015017542	0.01765807	0.021171488	0.015927827	0.017294301	0.013662276	0.017925877	0.013738848	0.015340343	0.018708725	0.015509624	0.018844527	0.017144591	0.016996909	0.017123853	0.016463127
LASS1	10715	0.02659588	0.023363613	0.029907206	0.023971706	0.031367651	0.031916267	0.029330591	0.020528969	0.022193055	0.018912726	0.027905224	0.022214393	0.021007044	0.026965548	0.038860859	0.025124773	0.025493089	0.020629055	0.021987605	0.02225238	0.0246685	0.031126853	0.023749902	0.024700202
PBX1	5087	0.060387857	0.056805599	0.065250941	0.058022946	0.055098839	0.045657024	0.040801773	0.052871586	0.041041613	0.058196817	0.048613625	0.068893689	0.062658479	0.063364043	0.046547866	0.047787109	0.05538795	0.043615036	0.05426349	0.071724592	0.049215338	0.047824561	0.047154609	0.046346334
SELPLG	6404	0.484155457	0.410834909	0.496931303	0.571398618	0.548227019	0.444384023	0.549740857	0.489407355	0.512522425	0.575408079	0.585823732	0.470584924	0.598033057	0.460221516	0.575530882	0.446824108	0.535456435	0.52925853	0.429305569	0.525633661	0.477603653	0.579480656	0.505568391	0.452688355
F11	2160	0.764254774	0.731862493	0.766458208	0.665978903	0.765738858	0.776670027	0.749112871	0.820416614	0.675076369	0.737779372	0.721801288	0.662471124	0.75847801	0.619720193	0.597015174	0.702496246	0.68501491	0.675041271	0.787188893	0.646361758	0.735039958	0.744601187	0.612274861	0.719940478
SH2D3C	10044	0.375583648	0.372677223	0.441930061	0.475157408	0.462603594	0.430813943	0.451995859	0.415313517	0.440040703	0.519167101	0.55722432	0.418614572	0.538972415	0.450099551	0.455376143	0.490910807	0.475593671	0.428385583	0.39199132	0.435890404	0.47328178	0.482407198	0.476583244	0.368640914
SERPINB4	6318	0.906480449	0.877281962	0.87675793	0.87481043	0.915048961	0.84144348	0.886935161	0.858918203	0.861187317	0.845635534	0.871767455	0.834825989	0.914579894	0.783151117	0.862370644	0.877411858	0.89121632	0.860686286	0.831074525	0.893770032	0.841201594	0.876668796	0.899838146	0.87233482
TAF6	6878	0.015030363	0.01293218	0.015578783	0.014537133	0.016794355	0.012789593	0.014621997	0.012804458	0.014145891	0.012239495	0.014677781	0.013186294	0.013761996	0.01291221	0.013951715	0.013007135	0.011793435	0.013534118	0.010926247	0.012866019	0.014794552	0.013628405	0.013300849	0.013461579
C14orf33	100129075	0.038098922	0.037465012	0.038375867	0.035373266	0.037585881	0.029388349	0.030180368	0.035362391	0.031798909	0.02961529	0.030835338	0.034925862	0.025075572	0.030148361	0.034543046	0.022712861	0.02960881	0.030809115	0.032968423	0.02979624	0.034101499	0.040933221	0.029568869	0.035980819
NR0B2	8431	0.892688898	0.893532533	0.885581361	0.811184015	0.894655727	0.852899106	0.839117803	0.890855893	0.857063206	0.795688648	0.840730916	0.888708699	0.802450556	0.77244635	0.769025515	0.806505093	0.757089411	0.828735587	0.909521126	0.831244272	0.834832435	0.812066727	0.70287847	0.857469828
OSBPL2	9885	0.021320912	0.024855183	0.032054532	0.020137262	0.033784131	0.052513792	0.025071765	0.022620694	0.023029113	0.034585213	0.021775847	0.016991337	0.031575136	0.015400444	0.017575296	0.020834523	0.020624701	0.028295582	0.018809476	0.027676404	0.020868164	0.024912955	0.019899351	0.025448198
MLH1	4292	0.512332685	0.465859013	0.392418083	0.307530081	0.435560965	0.374289806	0.375330997	0.370929887	0.350814328	0.215106526	0.262900875	0.41642151	0.292993462	0.285529552	0.352083795	0.38325037	0.30306428	0.362983762	0.398609646	0.300801122	0.340661815	0.394501336	0.374541413	0.356504542
CD3E	916	0.657139444	0.574226086	0.665472829	0.588252552	0.634326442	0.608280558	0.585400482	0.669873485	0.685549408	0.681037011	0.636912099	0.604222871	0.750948119	0.581983753	0.738485192	0.693892675	0.714762038	0.701566578	0.676686015	0.67228906	0.622363747	0.65956004	0.736831164	0.636440508
CCL13	6357	0.706081075	0.687133575	0.655234331	0.631449259	0.728222592	0.655270884	0.669834533	0.658440994	0.743406648	0.680154557	0.723213166	0.6104525	0.630901607	0.608502662	0.52282979	0.616110522	0.581381732	0.675219114	0.692954726	0.642707167	0.597582066	0.655796604	0.408766127	0.674266039
MTERFD3	80298	0.031461672	0.03184324	0.045046794	0.033487752	0.036459296	0.032306383	0.036133764	0.02602734	0.041861211	0.036412773	0.036511892	0.033106039	0.031522146	0.033127743	0.03527756	0.028394921	0.027953712	0.034249411	0.030884022	0.04633905	0.030826935	0.034057831	0.033382687	0.027555712
CA11	770	0.03012571	0.03902256	0.026352089	0.029886366	0.041592943	0.034247729	0.031946605	0.024692612	0.02918378	0.024844176	0.028651063	0.028848587	0.024441891	0.018772758	0.019213571	0.016293189	0.02039107	0.027916791	0.014953595	0.024536527	0.023397083	0.033646951	0.029776255	0.024974696
ZNF232	7775	0.060973247	0.083795438	0.091448736	0.342086913	0.084729692	0.131947415	0.04575914	0.039466853	0.043752838	0.090141975	0.145724353	0.056837223	0.032824196	0.223171456	0.058742307	0.050281539	0.047817385	0.201815173	0.328815547	0.065709979	0.067106645	0.044303915	0.032506446	0.057551582
EPHB6	2051	0.012479249	0.013303975	0.023516714	0.011215794	0.015851628	0.016214856	0.011807306	0.00811501	0.021010582	0.009251415	0.012607228	0.00861006	0.008114701	0.014718023	0.013525005	0.012003027	0.014177533	0.008961356	0.010520854	0.039064606	0.036742053	0.013213341	0.00786542	0.012685875
SSX2IP	117178	0.048926306	0.049423088	0.053373184	0.036025461	0.041038781	0.032736754	0.048045976	0.030748896	0.049633117	0.032604514	0.046303082	0.044372668	0.033955149	0.032620035	0.041170735	0.033141936	0.041881443	0.047785769	0.035146917	0.042352433	0.046581851	0.043072386	0.033329713	0.046841164
TBP	6908	0.398157472	0.374067995	0.424911004	0.361576531	0.399002924	0.418780958	0.337542262	0.449766271	0.435826039	0.322255753	0.250355811	0.48956568	0.382257074	0.383094669	0.339997896	0.316381638	0.332253599	0.400701021	0.438541002	0.380259855	0.425391739	0.482794243	0.461250841	0.41554934
