Hugo_Symbol	Entrez_Gene_Id	TCGA-05-4244-01	TCGA-05-4249-01	TCGA-05-4250-01	TCGA-35-3615-01	TCGA-35-4122-01	TCGA-35-4123-01	TCGA-44-2655-01	TCGA-44-2656-01	TCGA-44-2657-01	TCGA-44-2659-01	TCGA-44-2661-01	TCGA-44-2662-01	TCGA-44-2665-01	TCGA-44-2666-01	TCGA-44-2668-01	TCGA-44-3398-01	TCGA-44-3918-01	TCGA-44-3919-01	TCGA-44-4112-01	TCGA-55-1592-01	TCGA-55-1594-01	TCGA-55-1595-01	TCGA-55-1596-01	TCGA-64-1676-01	TCGA-64-1677-01	TCGA-64-1678-01	TCGA-64-1680-01	TCGA-67-3770-01	TCGA-67-3771-01	TCGA-67-3772-01	TCGA-67-3773-01	TCGA-67-3774-01
CMTM5	116173	-1.9365	-0.2258	0.9177	-0.0521	-0.7619	1.0325	-0.0328	1.0243	1.1767	1.6164	-0.6340	-0.2775	0.4353	-0.0389	0.9177	3.9175	-1.0006	0.7786	-1.7267	-0.1547	2.0845	1.0761	-0.2918	-0.0826	-1.5144	0.9147	1.7362	2.0632	3.7195	2.5384	0.6811	1.7788
STX10	8677	-0.0792	-1.5965	-0.5386	2.0232	-0.1816	1.0652	-0.6696	1.2704	-2.1337	0.2301	0.0625	0.3558	2.1444	1.0459	-0.3026	0.9112	-0.7603	-0.3891	-0.9126	-0.3059	-1.5833	-0.5319	-0.6399	1.3163	-1.3042	0.0263	1.1780	1.3236	-0.8647	0.2416	1.2637	0.0286
KDM4D	55693	1.4817	0.3290	-0.6123	-0.5327	-0.7172	0.3618	0.3398	0.7837	1.3700	0.6025	1.5424	-0.0091	0.0775	0.2597	1.2759	-1.9797	0.6311	-0.4409	1.7999	-0.2540	1.2094	-0.2863	1.7925	-1.2698	0.6531	-1.9460	-1.0740	-1.9263	-0.2006	-0.3285	0.8198	-1.4079
P4HA1	5033	0.6416	-0.0832	0.3519	-2.3181	0.0377	1.0712	-0.9665	1.0107	-1.0623	-0.0291	-1.1961	1.1758	1.0999	-1.3167	0.6914	-0.2277	0.6230	0.8192	0.0715	-0.0915	0.0524	-0.4898	-0.0952	-0.1819	0.0849	1.0283	-0.7385	0.8264	1.2263	0.9525	0.9772	-0.4754
GAB3	139716	0.4783	-1.1697	-0.9251	-1.5951	1.8607	-1.3918	0.1885	0.7982	1.3458	-0.1717	0.7077	0.9351	0.2780	-1.2038	0.3531	-1.5379	0.0574	1.3648	0.8942	0.2128	0.1140	-0.1597	-2.5192	-0.4947	-1.4419	-2.9843	-0.5067	-0.0072	-0.7482	-0.7153	1.0754	0.3961
DHRS4	10901	-0.2872	-0.1853	-2.0356	0.7626	0.6420	-0.3856	1.2972	0.1565	0.4168	-0.4268	-1.8831	-0.9683	0.0818	0.9398	0.4427	-0.0994	0.3783	0.9179	-0.0600	0.0899	-1.0136	-0.7633	0.3627	-0.1010	0.2418	-0.7649	0.1762	1.4862	0.3733	0.4908	1.8890	0.0649
COL4A1	1282	-0.1752	0.9546	-1.6897	-0.7043	0.2245	-0.3160	0.3441	0.3272	-0.8186	0.6496	-0.2539	1.5612	0.6978	-0.9669	2.5333	-0.9791	-0.2423	0.2033	-0.0407	-0.8059	-0.2651	1.2805	-0.1231	-0.3607	-0.3584	-1.1270	-2.0693	-0.5979	-0.0043	0.1689	-0.5854	-0.1395
MRGBP	55257	0.4319	1.9574	-0.1589	1.0573	-0.9508	-0.9884	0.0491	1.2136	-1.4837	-0.4326	-1.4337	2.3391	-0.5205	0.7500	1.7117	1.1291	1.5076	-1.2561	-1.0475	0.5311	1.4186	-0.8728	1.8310	4.1433	1.7290	0.0556	-0.3113	0.7878	3.6344	1.5921	-2.2094	-0.2259
OSBPL2	9885	0.1688	0.0754	-1.8122	-1.2089	0.3490	-0.6513	-0.0571	0.0864	-0.3724	-0.8839	0.8876	1.3038	0.0135	0.7261	-0.2437	-2.0137	-1.2265	-0.6012	1.1290	0.3693	3.3313	0.0133	0.1199	-0.5113	0.2331	-0.3381	-0.0028	-2.1124	2.2638	0.5651	-1.7603	1.8697
PTTG2	10744	1.1396	0.3222	0.8595	-1.2215	0.7500	0.5377	-1.3044	-0.6201	-0.2176	-0.3822	0.4113	0.8540	-0.7232	-1.0641	1.0725	0.6839	0.3204	0.2122	0.2420	-0.8220	-0.7944	1.0576	-0.1263	-0.2996	0.7093	1.8241	-0.2775	-0.5630	-0.7391	-1.0571	1.0919	-1.3926
SHROOM4	57477	-1.7266	-1.4565	-0.8685	-0.5026	-0.5017	-0.1602	1.3514	0.4312	0.1255	-0.4149	-0.1218	0.2788	-0.5325	2.4244	0.9334	-0.1572	-0.1445	-1.9397	1.9810	-0.2116	-0.9661	0.1191	-1.4027	-1.3336	0.6301	-0.2185	1.3190	-0.1200	-0.2087	1.1882	0.3891	0.5924
KLHL40	131377	-2.2706	-2.2074	0.3374	0.6032	0.8166	0.7034	-0.7725	0.5590	1.1800	0.6420	-0.3526	-0.6259	-0.0291	-1.3951	0.4668	-0.4323	0.8247	0.8156	-0.6021	-0.2658	1.0883	0.6937	0.0765	0.4619	0.4253	1.7028	1.8888	0.5320	1.8570	1.9664	0.8247	0.9309
ALDH1A3	220	0.5796	2.4706	1.0203	-0.3164	-0.4343	0.3667	-0.4167	0.7759	1.1409	0.0393	0.0548	0.9920	0.3293	0.0508	2.6961	-1.0987	1.5098	-0.2162	-0.4494	0.0876	2.7728	-0.4591	-0.5709	3.5926	-0.4662	0.3746	-0.8125	-0.1444	0.1053	1.3847	-0.9540	0.3119
BTNL2	56244	-0.5738	-0.5940	0.1329	0.8470	0.7369	0.3737	-0.9670	0.3272	-0.4055	0.1255	-0.0561	0.0032	-0.7139	2.2973	1.0090	2.1323	-0.8231	-0.9395	-0.6185	-0.3297	-0.9601	1.4608	-0.7824	0.7285	0.0516	0.5440	0.5337	-0.1677	-0.2313	-0.9200	-0.7692	-0.7663
TGIF1	7050	0.5049	0.1845	1.3757	1.3644	-0.4309	-0.5763	0.5260	-0.5255	-1.2016	-1.4302	-0.8656	0.5783	0.0363	0.2804	0.1958	0.0137	-0.7344	-2.0639	-0.8600	0.3877	-4.0117	-1.2834	0.4442	-0.0724	0.3863	2.0984	0.1647	-0.3491	-0.2192	-0.9969	0.9113	1.1118
ZFAND5	7763	0.2057	-0.1154	-1.6180	0.2671	-0.5491	0.6189	0.2978	2.0126	-2.5531	0.9058	0.0662	-0.7488	-0.1623	0.0908	1.6962	-1.3794	-0.6898	-1.5187	-0.6875	-1.6585	-1.2781	0.1791	-2.2790	0.3123	-0.9946	-1.5864	0.2132	-1.1941	0.3377	-1.8429	-0.8389	0.1753
ICA1	3382	0.7226	0.5277	0.1195	1.0804	0.9578	1.4780	0.7459	0.1904	-0.4202	2.7820	1.0682	0.3403	-0.1972	1.3079	-1.0074	-2.0759	0.6041	-0.3034	0.0800	0.1604	0.3258	1.9743	2.2565	-2.9254	-0.2503	1.1207	1.2534	0.0386	1.7639	0.6948	-0.0896	-0.3276
NAV3	89795	-0.4492	-0.2863	0.1770	-0.8714	-0.1182	-0.1978	-0.4371	-0.2505	0.5765	0.3414	0.0179	1.0798	1.7440	-0.4595	3.0760	-0.0840	-0.7706	0.6512	0.4004	-0.1388	-1.3474	-0.1272	-1.1252	-0.9165	-1.2395	-1.2649	-0.9822	-0.8674	-0.4950	0.3281	0.2586	-0.0660
EPS8L2	64787	0.0468	0.3398	-2.3955	0.7059	0.8792	0.2291	1.3920	0.4484	-0.0668	0.8989	-0.2368	-1.8147	-2.4970	0.2298	0.8697	-0.8753	2.5772	-0.3314	0.1122	0.6295	-0.8286	-0.4225	-1.2352	-0.4528	0.6006	0.2023	-0.7108	-1.7359	0.0885	0.5816	-0.2437	1.3207
MNT	4335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENTPD1	953	-4.0490	1.6988	0.4038	-0.0106	0.1848	-1.2480	1.0142	0.3512	-0.3762	-0.3260	1.5067	0.4086	0.4359	0.1003	0.8247	0.2791	1.6766	0.8802	0.6572	-0.5830	-0.0350	0.5308	1.5851	-1.1729	-0.6844	-2.7870	-0.9539	0.6060	0.0359	0.7300	-0.0479	-0.8837
OR51E2	81285	2.2958	-1.0284	-0.8746	0.3817	0.8522	-0.2016	0.0901	-0.5659	-1.0603	-0.1580	-0.4476	-0.5019	1.2440	-0.2864	1.0935	1.2578	1.5035	-0.4065	-2.1339	-0.6540	0.3335	1.1813	0.8463	0.0661	-0.9479	0.2567	-0.9823	-0.0606	-0.5799	0.4233	0.0561	0.0363
STK11	6794	-0.4383	-1.0103	-0.6622	0.3047	-0.8133	0.4174	-0.5370	0.0844	0.5526	0.8191	0.1767	1.3079	0.8210	1.0546	2.1724	-0.3966	-0.7471	-1.2973	-1.4541	-0.1184	-0.1113	-0.2351	-0.2709	1.2527	1.0622	-0.7291	0.3467	0.0106	-0.0565	0.8267	-0.0669	-0.3171
MX1	4599	-0.4549	0.3520	0.6334	-1.6656	-0.6037	-1.1522	-0.0535	0.2029	0.7367	0.2963	1.0889	-1.3197	-0.0429	1.2549	0.3303	0.7606	0.9455	-1.8970	1.2236	-0.1117	-3.1329	-0.3877	0.9094	-1.4289	-0.2964	-4.3880	-1.0236	-0.1610	-0.7935	0.1675	-0.2826	-0.2916
TTTY9A	83864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GJA10	84694	-6.6200	0.5438	-0.0131	0.3833	-0.4714	-0.2371	0.4928	-0.2653	0.2137	0.7940	-0.0268	1.2255	-0.8305	0.0545	0.0359	-2.2441	1.8168	-0.1178	0.5562	1.2551	0.5735	-0.3335	-2.2365	1.9843	0.6948	1.0325	-0.8250	0.5728	-0.5100	-0.6816	0.4060	-0.7161
LOXL4	84171	2.5984	-0.8880	-0.7517	-0.8414	2.2012	-0.1122	-0.0941	-0.3809	-0.1493	-0.8140	-0.3585	-0.2874	-0.3490	2.9300	-0.1143	-0.9785	-1.0778	1.5557	0.1594	-0.0165	0.0536	-0.5385	-1.1305	3.5783	0.0075	-1.5780	1.3113	-0.6321	1.2329	-0.0065	1.4546	-0.3120
EXOSC4	54512	-0.2488	0.6737	2.7324	0.7471	1.7425	-0.0832	0.5712	1.9991	-0.4617	-0.6534	-0.6868	-0.9076	-0.4096	-0.1372	1.1505	2.3684	0.8072	-0.8008	-1.3964	-0.7765	0.5457	0.6361	1.5823	1.2657	0.3753	0.1345	-0.6668	1.9954	-0.0487	0.7738	-0.4787	-0.0917
PURB	5814	1.2262	-0.8432	-1.5088	0.5422	0.3103	2.0353	0.5696	1.0452	0.1548	4.3838	-1.9964	0.3561	0.6509	-0.9998	-0.0003	-2.1830	-0.3216	-1.2614	0.4949	-0.1873	-0.6171	1.0552	-0.8061	-0.2855	0.6002	-1.1123	-1.3531	-0.2904	1.9396	0.0274	1.6930	-0.0463
SETD1A	9739	-0.2384	-0.8634	-0.1368	-0.0396	-0.0390	0.1143	0.0192	0.8607	0.0000	0.8641	-0.1759	1.4519	1.0363	1.0047	0.8727	-2.4322	-2.2641	-1.5218	-0.4651	1.6005	1.5584	1.2143	0.2766	1.2131	0.0793	-1.5444	0.2512	-0.3344	0.6501	-0.0142	-0.4989	0.5795
RELB	5971	-0.0948	1.0612	-0.0762	-0.2356	0.0483	-0.0286	-0.5965	0.4983	1.0528	0.3377	0.5602	0.5704	0.9945	-1.3080	4.0831	-0.5393	0.9307	-0.0473	0.3178	-1.5366	-1.8121	-2.9844	0.1109	-0.1225	-0.3011	-1.7242	-0.5910	-1.6671	-0.4371	-0.1664	-0.0196	1.3319
LAMB2	3913	-1.2474	-0.5004	-2.1366	0.2395	0.2838	0.6118	0.7492	-0.3989	-0.1286	0.4482	-1.0516	-0.9076	0.8869	1.5736	-0.7769	-0.0069	-0.7703	0.1728	1.1046	0.4443	-0.2485	1.3716	-1.0948	-0.2154	0.3493	-1.2020	-0.2343	0.1439	-0.7030	-0.7164	-0.2843	0.6938
HNF1B	6928	1.7866	-0.1157	-1.3717	-0.5994	-1.0800	-0.7880	-0.0134	0.4912	-1.3117	1.2865	1.2415	-0.1706	-0.8381	1.0087	-0.1349	-2.0024	-1.3057	-1.2992	0.4626	0.1222	1.1007	0.2749	-0.7993	-1.0908	-0.6127	-1.3295	0.7778	0.2434	-0.3012	0.1936	0.8467	0.3686
PNLIPRP3	119548	NaN	-0.5494	1.0861	1.6002	0.8558	-0.1610	-1.5972	0.6042	0.7483	-0.6035	-0.2167	-0.0653	0.7399	0.6565	-2.7846	-1.6986	0.4702	0.7545	-0.9064	0.0288	-0.2696	0.2056	-1.3653	1.1531	0.1554	0.2985	0.9212	0.4218	-0.1880	-0.4549	0.0412	0.9679
LINC00341	79686	-0.3924	-0.4348	-1.6611	0.2588	0.0980	-1.2949	1.1231	1.1417	1.8224	2.1229	0.1295	-0.4756	0.5510	0.6204	0.0550	-0.4555	-1.4506	-0.7927	1.0786	0.2200	-1.6430	0.9866	-1.8065	0.4347	-0.5181	-0.6500	-1.9492	-0.9515	-1.2639	0.0400	-0.1757	0.1947
UMOD	7369	1.9160	1.6873	1.6804	0.9933	2.4400	0.5042	0.6285	-0.3637	-0.4914	-0.2359	-0.4787	0.2981	-1.8921	-0.5041	-0.1910	1.2653	0.0023	-0.1231	-0.0149	-0.1933	-2.7645	-0.2359	-0.0886	1.8243	2.2179	0.5801	1.1429	0.1324	1.7092	-0.4810	-0.3660	0.3511
GRIN3B	116444	-1.2589	1.0757	0.0103	0.3068	0.0530	0.7340	-1.2030	1.1675	-0.0337	-0.3869	-0.1816	0.9635	-0.2039	0.0939	2.0780	0.1837	0.0116	-1.3573	-1.4013	1.3664	0.5676	-0.4653	0.1149	0.4719	-1.3611	0.9603	1.0311	0.5886	-0.6897	-1.5288	-0.5877	0.6600
GPR25	2848	-3.8851	-0.2285	0.5070	0.9941	-0.1868	-0.1966	0.3252	1.0843	-0.6281	0.6167	-1.8299	-0.4019	-0.8474	-0.8599	0.0990	0.6694	-0.1244	-0.2104	-2.0422	-0.5435	-0.2673	-0.1896	-0.0675	2.1432	0.5487	1.8545	0.7124	1.0732	-1.6856	1.5159	-0.1632	-0.4255
ZNF512B	57473	-0.0285	1.8270	-2.8265	-0.0730	-0.1956	-0.3988	0.0550	1.0738	0.1007	-0.0363	-1.5312	1.6641	0.3069	1.9370	0.8250	-1.7746	-2.1280	-2.6041	0.7517	2.1449	2.9311	2.1521	1.0239	0.5581	2.0986	-1.9742	-0.7071	-1.0311	2.2249	-1.2733	-1.9165	0.8412
ATP6V0A1	535	0.3572	-0.7623	-2.3100	0.0991	-1.2226	0.2470	0.6076	0.8386	0.4842	1.4306	-0.0172	1.2264	0.1757	-0.0337	-0.7030	-1.8370	-1.8122	-1.1088	0.2643	1.2408	-0.2272	0.8702	0.9346	-1.7704	-0.6380	-2.2299	-0.7393	-0.2548	-0.2310	-0.5299	0.8920	0.2659
SRA1	10011	0.3027	-0.9253	1.0316	1.7017	0.8906	1.8361	1.1857	-1.5023	0.1332	-1.9383	-1.3718	0.1564	-0.6304	-1.7907	-0.3221	0.7172	0.7720	0.9700	0.2461	-1.3649	-2.2858	-0.1196	-2.3354	0.0189	-0.4261	0.8313	0.2516	0.3739	-2.0928	0.9919	-0.6582	-0.5957
ZNF615	284370	-1.3723	-1.0747	-1.4619	-0.0169	-0.2439	-0.3758	-0.4420	-0.8851	-0.8163	2.6596	0.6513	-0.9474	-0.4865	1.8828	-0.5584	-0.5228	-0.0663	-0.0959	-0.2509	0.0989	-0.3143	-0.0704	-0.7475	-0.3950	0.2984	-0.2242	-0.4340	0.8204	-0.0138	-1.1279	0.6474	-1.0295
ZNF768	79724	-1.1626	-1.7930	-0.5719	1.2873	0.1593	0.0328	-0.9082	0.1426	-0.4718	-0.5274	-1.7770	0.5854	1.5063	1.7676	0.4158	-0.9590	-2.2010	-2.2615	-2.9092	0.9968	2.3820	0.3873	-0.3946	1.5209	-0.0353	-0.5864	0.4860	1.6828	2.0484	-0.2660	0.3185	1.3499
ZNF469	84627	-1.0446	0.4133	-0.2200	0.3317	0.3972	-0.3090	0.2291	1.1668	-0.5872	1.1904	1.5213	1.4784	1.7557	0.0784	2.2462	1.3593	0.8797	1.1126	-0.0315	-0.7887	-0.8613	1.2674	-1.1527	2.0249	-0.0254	0.3375	-1.8364	-2.4893	-0.8397	0.8399	-0.5408	0.5548
DYNC2LI1	51626	0.5737	-0.6876	-0.5358	-0.5977	-0.4301	-0.8218	0.5889	-0.6001	-1.7323	-0.8985	-1.4648	2.1941	0.0099	1.3987	-0.6113	-0.2687	-3.2602	-0.5329	-0.1965	1.5172	1.5779	1.3826	1.3612	-2.3307	0.1283	-0.6047	2.9316	3.1945	-0.4788	0.4490	0.4342	1.5927
TMEM59L	25789	0.3163	-0.8596	-0.1906	1.8109	-0.7222	-0.0926	1.4284	-1.2847	0.8694	-1.1444	0.1848	-1.5729	-0.6201	-0.7457	-1.3205	-0.3575	-0.1949	-0.7222	1.0523	0.2431	2.2706	0.8533	-1.5951	-0.6975	0.7522	1.5455	0.1480	1.4608	-1.3187	-0.5450	-1.0218	3.2920
MARCH4	57574	1.0868	-0.4916	0.3067	0.5206	-1.3913	0.1200	-0.4566	-0.9821	0.6149	0.1530	-1.3272	-1.4500	0.1861	-0.9590	2.5809	0.5128	-0.3305	-0.3030	0.0386	-0.9350	-1.4328	0.6253	-0.3265	-1.5787	-0.6887	-0.3620	-0.4806	0.2081	-0.6345	0.2451	0.8709	0.6159
CNOT8	9337	-0.0209	-0.5827	-1.4076	2.8929	-0.2928	2.0003	-0.4866	-0.6529	-0.3116	1.4748	0.7288	0.6691	0.5288	0.1850	-0.2143	0.1800	-1.5041	0.1792	-0.0289	-0.7790	-1.5931	2.4660	-3.6945	0.8174	-1.2744	1.5496	0.7865	0.7050	-2.8967	0.8913	0.4795	1.0601
KIRREL3	84623	-0.9845	-0.6104	0.0870	-0.2198	-0.4254	0.0904	-0.1756	-0.3262	0.7017	-0.5776	-0.3357	-1.1708	0.8775	3.2762	0.1844	0.3530	-0.9569	-0.8073	-0.1097	-1.1402	-0.6738	-0.4658	-1.4025	-0.6013	-0.1525	-0.1345	-0.7326	-1.1141	-0.3372	-0.6032	-0.4826	-0.4889
ADAM17	6868	0.4576	0.2818	1.0622	-1.0681	0.6992	-0.0033	-0.2400	-0.0492	-1.4230	-1.7576	0.1715	1.2034	-0.5719	-1.6649	0.6434	0.5724	1.1625	0.9813	0.4280	-0.3438	0.6185	-0.9504	0.1295	0.6890	1.5465	1.2475	-0.1316	-1.1847	1.0479	-1.1240	-1.0440	-0.1019
MYOG	4656	-3.0708	-1.2102	0.5514	0.1353	0.5595	-0.7145	-0.3022	0.4003	1.5566	-0.5010	-1.6101	-0.4657	-0.3299	-0.6278	-0.0792	0.0748	-0.3604	-1.2836	-2.5562	-1.6873	-0.6259	-0.7863	-0.1678	0.6015	-0.3294	1.0809	0.4718	0.9413	-0.9800	1.2754	0.2635	-0.7660
CPNE1	8904	1.7603	2.5696	-0.9988	-1.0819	1.6126	0.3873	-0.1961	-0.4143	0.7722	-1.7233	1.6473	1.0155	-0.4436	-0.1997	0.6909	-1.2290	-0.2361	-1.0640	-0.1602	-0.6348	4.8618	-1.0789	-0.2421	0.3120	2.6228	-1.8524	-0.0897	-1.2068	1.0830	-0.0604	-2.4435	1.0215
AK5	26289	-0.3344	-1.9083	-0.1525	0.8753	-1.3762	0.3393	0.1805	-0.7839	0.0690	-1.0124	-0.8031	-0.7138	1.8772	-0.9576	-0.1170	0.9154	0.6490	1.6008	-0.2489	-0.3422	-1.0293	0.0828	-0.3317	0.1787	2.0864	-0.6105	-0.8518	-2.1765	-1.6396	0.2936	-0.2282	0.1501
NDRG4	65009	0.4190	1.1506	0.9861	-1.0279	-0.2907	-0.5858	-0.6366	-0.8220	0.2635	-1.2995	1.0834	0.4192	0.3740	-0.4202	0.2609	-0.1747	-0.3994	-0.5023	-0.3728	1.3079	1.3510	-0.8277	2.2525	0.6423	-0.3828	1.5195	-1.1165	0.0888	0.7378	-0.8184	-1.3538	0.2493
PIAS4	51588	-1.2646	-1.2372	-1.1514	1.9732	0.4163	1.2413	0.6631	0.2398	2.0305	-0.4886	0.0145	0.9456	2.9317	1.3235	1.4022	-0.3860	0.0753	-1.4375	-0.8641	0.2398	0.6178	-0.0236	0.5474	2.0090	1.0207	0.0217	-0.0808	0.7215	1.1316	2.3964	-0.0487	1.9697
NCOA2	10499	-1.9795	0.2565	-1.5599	-1.0089	-0.4124	-1.2297	-0.6545	1.1427	-0.8495	0.6009	1.3532	-0.1693	-0.6194	0.1446	0.7865	-1.4803	-2.0057	-0.3211	0.7937	0.3200	-0.4613	0.7727	0.1642	-1.5271	-0.3175	-1.6811	-0.5873	-1.5289	0.7059	-0.8963	1.8621	-0.0838
TMBIM6	7009	0.4803	-1.1378	-0.3148	-1.0382	0.4823	-0.7233	1.5242	1.0227	-0.5024	0.8894	0.3736	0.1245	-1.3231	-1.3968	1.4254	-1.2086	-0.7157	-0.1271	0.5199	0.4833	2.5041	1.5656	1.3160	-0.7122	-1.1306	-0.8414	-0.0667	1.6573	0.6558	0.7716	0.7883	1.6974
USP5	8078	-1.8282	-2.0777	0.3008	1.8846	-0.1596	1.1868	0.4391	-0.3941	0.4049	-0.1767	-2.4355	0.6023	0.3065	-0.1895	1.4242	-1.3414	-0.8432	-0.7655	-0.3891	0.0564	3.8747	1.2239	2.5902	-0.0192	-0.9622	-0.1432	0.7007	0.3550	-1.1846	0.1248	0.2182	0.2346
POTED	317754	-1.5707	0.8205	0.0195	0.3424	-0.9349	0.5609	-1.3811	-1.2065	0.4082	-0.4557	-0.7898	0.5659	-0.5222	0.8777	-2.2171	1.9572	-0.3803	-0.8819	1.0050	2.7060	-0.6041	1.2807	2.0645	-0.5887	1.1370	0.5137	-1.3386	-0.0788	2.6105	-1.3253	0.9943	0.6732
ANKLE2	23141	1.1244	2.0288	-0.4240	-2.1521	-0.8776	-0.5519	-0.5513	-0.3545	-1.5048	-0.9241	-0.7941	1.6915	0.5068	-0.4286	1.2695	-1.1294	0.6066	-0.0596	0.8267	-0.7531	0.5077	0.5629	-1.0881	-0.8037	-0.3987	0.0427	-0.3859	-1.9067	0.6926	-1.1384	-0.1358	0.2573
HAPLN3	145864	-4.7385	1.0145	-0.1200	-1.1174	2.6093	-0.2372	-0.8286	2.1907	0.1675	-0.8756	-1.2071	1.5442	1.3882	-1.3183	3.4511	0.3748	0.8102	-0.1786	0.6377	-0.8596	0.7770	0.8395	-0.3066	0.1615	0.0123	-2.7355	-1.3390	-2.8398	1.5817	-0.6765	0.7373	-0.0088
LZIC	84328	1.0386	-0.9943	1.1066	0.6835	-0.9228	0.3107	0.0901	0.4325	0.5250	-0.0356	-0.4768	0.5964	-0.7296	-1.1772	-0.1001	2.4316	1.7444	-0.3344	-0.1970	-0.4552	1.0024	-0.8945	2.0056	1.4935	0.9491	2.6845	-1.5303	2.4727	1.3614	1.9087	-0.0351	-1.1826
NRXN3	9369	-1.1296	-0.7998	-1.0256	-0.9991	-0.4756	-0.1999	0.3931	-0.9329	0.0515	1.1914	2.1622	-1.7904	0.1778	0.4859	-0.9479	-0.9573	-0.8661	0.0198	0.1830	0.3986	1.3294	-0.1343	-1.1229	-1.3305	-1.3154	1.5124	-0.9119	-0.8042	0.9306	0.1011	0.6671	-0.1055
CDKN2C	1031	-0.9415	-1.7515	0.2520	-1.6916	0.2140	0.8931	-1.1058	-0.3266	2.3585	0.8163	-1.1215	0.7661	0.7966	-1.3511	1.0165	-0.1426	-0.4260	0.1480	0.5013	0.2567	-0.9960	2.2953	-0.8026	0.1598	-1.2094	-0.4231	1.2941	2.5145	1.9886	1.5381	-0.4292	0.5551
KIAA0226	9711	0.3923	-0.2359	-0.3207	-0.4530	0.5334	0.0323	-0.0466	1.2520	0.3682	1.8073	0.4173	0.9533	0.0313	-0.0593	1.6889	-1.2252	0.9076	-1.2127	1.9451	-0.4104	0.3057	1.5362	1.3547	-0.6759	-2.4391	-2.4702	-1.9803	-2.7450	2.7836	-2.8465	-0.2962	1.0108
CYB5D1	124637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DCAF7	10238	-0.1766	1.0613	-0.7557	-1.3774	1.5563	0.7240	-0.2025	1.9733	0.5407	-0.2601	1.5412	-0.8450	-1.3073	-0.5375	1.3291	0.1174	0.8033	-1.2677	0.5056	-0.2004	1.8380	2.4583	-0.0156	-0.2278	0.3693	-2.4957	-0.2613	-0.8793	-0.1434	-0.5786	-1.1850	0.2274
ABCB6	10058	-0.3098	-1.2706	-1.8825	2.0126	-1.1020	0.2224	2.1374	-0.5715	-0.6995	-0.1848	-1.1648	-0.6027	-0.6048	-0.2277	-0.8380	0.7011	-0.3799	0.2529	-0.4997	-0.3358	0.2659	-1.2986	0.1682	-0.6043	0.2168	0.7992	-1.2153	0.2527	3.5021	0.2797	-1.4625	0.2418
ZMAT2	153527	0.9830	-0.3501	-1.5700	1.2942	-0.2115	1.0704	0.7212	-0.0847	0.6828	-0.4403	-2.0039	1.7711	0.6791	0.8186	0.2680	-0.8238	-0.1293	-0.2632	-0.0340	-0.6811	-0.7630	1.2599	-0.0731	-1.8032	-0.2014	-0.5360	-0.2924	1.1418	1.3672	-0.7808	0.8998	0.8545
KRT25	147183	NaN	-0.7334	-0.1347	-0.2278	-0.3627	0.1193	0.1698	-0.2917	-0.2065	0.9729	0.5311	0.1422	-0.0850	0.8143	1.2238	-2.9107	-0.5425	-0.6940	-0.2988	-0.0692	2.9096	0.6984	0.9272	0.2677	0.1233	0.4735	-0.8202	0.0547	-1.8576	0.4822	-0.7539	0.2629
RPL11	6135	-0.2066	-1.7132	-3.2007	0.8637	-1.5713	-1.3013	0.1741	1.1947	1.0452	2.0399	0.3762	-0.0495	0.2046	0.3869	0.4021	-1.5065	-1.6728	-1.6049	0.6890	1.2229	-0.7642	1.2039	-1.4882	-1.3272	0.6615	0.6203	1.3091	-0.0060	-0.4400	1.5784	0.7027	1.3099
GRAP	10750	-1.4533	0.3350	-0.4521	-0.8608	0.8613	0.8761	0.8819	0.8373	1.4570	-1.4228	-0.3259	0.4486	0.3068	-0.3547	1.4113	-0.3797	0.3466	1.0463	0.3635	-0.0390	2.9155	1.0349	-0.9737	-0.9462	-0.3674	-1.6784	-0.3928	-0.0050	0.2887	0.8438	0.0996	1.7119
RORC	6097	-1.2516	1.1148	-0.4221	2.1897	0.0425	-0.0080	1.1614	-0.5222	-0.1414	0.2578	1.0739	0.2588	-0.0868	0.8997	0.6438	0.1836	0.5831	-0.6978	-0.1691	1.1039	-1.1256	-0.1395	1.2269	0.6798	-0.7234	-1.7731	1.2848	1.0883	1.6780	0.1878	1.1733	1.3129
RAP2C	57826	1.1003	1.5150	1.6466	-1.1515	0.7790	-0.7992	-1.0913	1.0168	-0.4261	-0.2069	-1.2670	0.1123	-0.2942	-1.2430	0.5268	0.3011	1.3970	0.2964	-1.2341	-0.8733	-1.1863	-2.3329	0.2195	2.2722	-0.7220	1.0039	0.6110	0.4759	-1.1649	1.1761	0.9350	-0.3817
